iteration,timestamp,aboxSizeOblig,queryKeyword,elapsedTimeInMillis,memoryUsedInKB,tboxLoadMs,aboxLoadMs,contextBuildMs,inferenceMs,queryMs,gcCount,gcTimeMs
27,14/09/2026 12:06,45,event-state,773,73409,432,39,6,275,18,0,0
28,14/09/2026 12:06,45,event-state,767,73409,428,37,6,274,19,0,0
29,14/09/2026 12:06,45,event-state,840,73409,444,59,7,310,18,0,0
30,14/09/2026 12:06,45,event-state,765,73409,427,38,6,273,18,0,0
31,14/09/2026 12:06,45,event-state,782,73409,429,48,7,277,18,0,0
32,14/09/2026 12:06,45,event-state,790,73409,430,38,6,294,19,0,0
33,14/09/2026 12:06,45,event-state,769,73409,430,39,6,274,18,0,0
34,14/09/2026 12:06,45,event-state,766,73409,428,38,6,273,18,0,0
35,14/09/2026 12:06,45,event-state,764,73409,426,39,6,273,18,0,0
36,14/09/2026 12:06,45,event-state,768,73409,429,37,6,276,18,0,0
37,14/09/2026 12:06,45,event-state,765,73409,428,37,6,274,18,0,0
38,14/09/2026 12:06,45,event-state,768,73409,431,37,6,274,18,0,0
39,14/09/2026 12:06,45,event-state,766,73409,426,39,6,275,18,0,0
40,14/09/2026 12:06,45,event-state,765,73409,428,38,6,274,18,0,0
41,14/09/2026 12:06,45,event-state,769,73409,431,38,6,275,18,0,0
42,14/09/2026 12:07,45,event-state,764,73409,429,37,6,272,18,0,0
43,14/09/2026 12:07,45,event-state,807,73409,429,42,6,308,19,0,0
44,14/09/2026 12:07,45,event-state,814,73409,434,48,9,303,18,0,0
45,14/09/2026 12:07,45,event-state,765,73409,430,38,6,272,18,0,0
46,14/09/2026 12:07,45,event-state,786,73409,449,38,6,272,18,0,0
47,14/09/2026 12:07,45,event-state,768,73409,429,40,6,273,18,0,0
48,14/09/2026 12:07,45,event-state,809,73409,443,46,7,293,18,0,0
49,14/09/2026 12:07,45,event-state,765,73409,427,36,6,276,18,0,0
50,14/09/2026 12:07,45,event-state,803,73409,445,39,7,291,18,0,0
51,14/09/2026 12:07,45,event-state,798,73409,432,57,14,275,18,0,0
52,14/09/2026 12:07,45,event-state,811,73409,435,38,6,310,19,0,0
53,14/09/2026 12:07,45,event-state,783,73409,442,39,6,276,18,0,0
54,14/09/2026 12:07,45,event-state,785,73409,435,38,7,286,18,0,0
55,14/09/2026 12:07,45,event-state,775,73409,425,38,6,286,18,0,0
56,14/09/2026 12:07,45,event-state,785,73409,432,39,6,287,18,0,0
57,14/09/2026 12:07,45,event-state,785,73409,448,39,6,272,18,0,0
58,14/09/2026 12:07,45,event-state,776,73409,431,38,6,280,18,0,0
59,14/09/2026 12:07,45,event-state,779,73409,428,39,6,286,18,0,0
60,14/09/2026 12:07,45,event-state,763,73409,427,38,6,272,18,0,0
61,14/09/2026 12:07,45,event-state,785,73409,431,47,9,277,18,0,0
62,14/09/2026 12:07,45,event-state,809,73410,445,44,7,293,18,0,0
63,14/09/2026 12:07,45,event-state,772,73410,431,38,6,276,18,0,0
64,14/09/2026 12:07,45,event-state,763,73409,427,36,6,274,18,0,0
65,14/09/2026 12:07,45,event-state,809,73409,442,52,9,285,18,0,0
66,14/09/2026 12:07,45,event-state,773,73409,432,39,6,275,19,0,0
67,14/09/2026 12:07,45,event-state,764,73409,427,36,6,275,18,0,0
68,14/09/2026 12:07,45,event-state,804,73409,433,40,6,302,22,0,0
69,14/09/2026 12:07,45,event-state,763,73409,428,37,6,272,17,0,0
70,14/09/2026 12:07,45,event-state,819,73409,432,40,6,309,30,0,0
71,14/09/2026 12:07,45,event-state,771,73409,430,38,6,275,19,0,0
72,14/09/2026 12:07,45,event-state,813,73409,438,42,7,304,20,0,0
73,14/09/2026 12:07,45,event-state,834,73409,449,47,9,309,18,0,0
74,14/09/2026 12:07,45,event-state,766,73409,428,38,6,274,18,0,0
75,14/09/2026 12:07,45,event-state,769,73409,431,38,6,274,18,0,0
76,14/09/2026 12:07,45,event-state,774,73409,432,38,6,278,18,0,0
77,14/09/2026 12:07,45,event-state,773,73409,433,37,6,277,18,0,0
78,14/09/2026 12:07,45,event-state,768,73409,432,36,6,273,18,0,0
79,14/09/2026 12:07,45,event-state,762,73410,431,38,6,267,17,0,0
80,14/09/2026 12:07,45,event-state,770,73409,432,39,6,274,18,0,0
81,14/09/2026 12:07,45,event-state,762,73409,427,37,6,272,18,0,0
82,14/09/2026 12:07,45,event-state,777,73409,438,38,6,275,18,0,0
83,14/09/2026 12:07,45,event-state,768,73409,428,38,6,275,17,0,0
84,14/09/2026 12:07,45,event-state,799,73409,453,38,6,283,18,0,0
85,14/09/2026 12:07,45,event-state,766,73409,427,37,6,276,18,0,0
86,14/09/2026 12:07,45,event-state,776,73409,428,37,6,286,18,0,0
87,14/09/2026 12:07,45,event-state,801,73409,440,42,7,291,18,0,0
88,14/09/2026 12:07,45,event-state,798,73409,434,39,6,299,18,0,0
89,14/09/2026 12:07,45,event-state,771,73409,431,38,6,275,18,0,0
90,14/09/2026 12:07,45,event-state,856,73409,449,48,9,329,20,0,0
91,14/09/2026 12:07,45,event-state,817,73409,463,48,7,278,18,0,0
92,14/09/2026 12:07,45,event-state,781,73409,440,39,6,276,18,0,0
93,14/09/2026 12:07,45,event-state,766,73409,428,37,6,275,18,0,0
94,14/09/2026 12:07,45,event-state,798,73409,430,40,6,302,18,0,0
95,14/09/2026 12:07,45,event-state,763,73409,427,39,6,272,18,0,0
96,14/09/2026 12:07,45,event-state,770,73409,432,38,6,274,18,0,0
97,14/09/2026 12:07,45,event-state,770,73409,431,38,6,274,18,0,0
98,14/09/2026 12:07,45,event-state,833,73409,447,51,7,306,20,0,0
99,14/09/2026 12:07,45,event-state,767,73409,429,38,6,273,18,0,0
100,14/09/2026 12:07,45,event-state,766,73409,431,36,6,272,18,0,0
101,14/09/2026 12:07,45,event-state,761,73409,426,37,6,272,17,0,0
102,14/09/2026 12:07,45,event-state,789,73409,426,38,6,297,21,0,0
103,14/09/2026 12:07,45,event-state,765,73409,427,37,6,274,18,0,0
104,14/09/2026 12:07,45,event-state,771,73409,432,38,6,275,18,0,0
105,14/09/2026 12:07,45,event-state,773,73409,431,39,6,277,18,0,0
106,14/09/2026 12:07,45,event-state,775,73409,433,39,6,277,18,0,0
107,14/09/2026 12:07,45,event-state,763,73409,427,37,6,274,18,0,0
108,14/09/2026 12:08,45,event-state,774,73409,431,39,6,278,18,0,0
109,14/09/2026 12:08,45,event-state,773,73409,434,39,6,273,18,0,0
110,14/09/2026 12:08,45,event-state,774,73409,433,39,6,276,18,0,0
111,14/09/2026 12:08,45,event-state,766,73409,427,40,6,273,18,0,0
112,14/09/2026 12:08,45,event-state,766,73409,428,38,6,274,18,0,0
113,14/09/2026 12:08,45,event-state,816,73409,447,42,6,301,18,0,0
114,14/09/2026 12:08,45,event-state,776,73409,432,39,6,279,18,0,0
115,14/09/2026 12:08,45,event-state,795,73409,440,51,7,278,18,0,0
116,14/09/2026 12:08,45,event-state,766,73409,426,40,6,273,18,0,0
117,14/09/2026 12:08,45,event-state,805,73409,443,47,9,286,18,0,0
118,14/09/2026 12:08,45,event-state,775,73409,435,38,6,276,18,0,0
119,14/09/2026 12:08,45,event-state,797,73409,425,38,6,306,19,0,0
120,14/09/2026 12:08,45,event-state,802,73409,428,38,6,305,23,0,0
121,14/09/2026 12:08,45,event-state,761,73409,425,38,6,272,18,0,0
122,14/09/2026 12:08,45,event-state,804,73409,442,48,8,286,18,0,0
123,14/09/2026 12:08,45,event-state,776,73409,431,40,6,278,18,0,0
124,14/09/2026 12:08,45,event-state,766,73409,429,38,6,274,18,0,0
125,14/09/2026 12:08,45,event-state,772,73409,428,39,6,279,18,0,0
126,14/09/2026 12:08,45,event-state,766,73409,430,37,6,273,18,0,0
127,14/09/2026 12:08,45,event-state,765,73409,428,38,6,273,18,0,0
128,14/09/2026 12:08,45,event-state,774,73409,438,37,6,272,18,0,0
129,14/09/2026 12:08,45,event-state,799,73409,428,38,6,305,19,0,0
130,14/09/2026 12:08,45,event-state,804,73409,428,37,6,313,18,0,0
131,14/09/2026 12:08,45,event-state,768,73409,431,37,6,275,18,0,0
132,14/09/2026 12:08,45,event-state,770,73409,430,39,6,275,18,0,0
133,14/09/2026 12:08,45,event-state,793,73409,428,36,6,301,19,0,0
134,14/09/2026 12:08,45,event-state,764,73409,429,37,6,272,18,0,0
135,14/09/2026 12:08,45,event-state,765,73409,428,37,6,274,18,0,0
136,14/09/2026 12:08,45,event-state,769,73409,430,39,6,275,18,0,0
137,14/09/2026 12:08,45,event-state,766,73409,430,37,6,273,18,0,0
138,14/09/2026 12:08,45,event-state,769,73409,426,45,7,272,18,0,0
139,14/09/2026 12:08,45,event-state,762,73409,426,39,6,272,18,0,0
140,14/09/2026 12:08,45,event-state,766,73409,426,39,6,275,18,0,0
141,14/09/2026 12:08,45,event-state,768,73409,430,37,6,275,18,0,0
142,14/09/2026 12:08,45,event-state,776,73409,430,40,6,279,19,0,0
143,14/09/2026 12:08,45,event-state,770,73409,431,36,6,276,18,0,0
144,14/09/2026 12:08,45,event-state,760,73409,425,37,6,271,18,0,0
145,14/09/2026 12:08,45,event-state,773,73409,438,37,6,273,18,0,0
146,14/09/2026 12:08,45,event-state,794,73409,427,37,6,303,18,0,0
147,14/09/2026 12:08,45,event-state,765,73409,431,36,6,273,18,0,0
148,14/09/2026 12:08,45,event-state,782,73409,440,37,6,278,19,0,0
149,14/09/2026 12:08,45,event-state,766,73409,428,39,6,273,18,0,0
150,14/09/2026 12:08,45,event-state,765,73409,429,37,6,272,18,0,0
151,14/09/2026 12:08,45,event-state,773,73409,433,38,6,275,19,0,0
152,14/09/2026 12:08,45,event-state,762,73409,425,38,6,273,18,0,0
153,14/09/2026 12:08,45,event-state,779,73409,441,38,6,275,18,0,0
154,14/09/2026 12:08,45,event-state,787,73409,428,37,7,290,23,0,0
155,14/09/2026 12:08,45,event-state,776,73409,438,37,6,275,18,0,0
156,14/09/2026 12:08,45,event-state,769,73409,429,39,6,276,18,0,0
157,14/09/2026 12:08,45,event-state,817,73409,445,48,9,294,18,0,0
158,14/09/2026 12:08,45,event-state,788,73409,435,37,6,290,18,0,0
159,14/09/2026 12:08,45,event-state,778,73409,439,39,6,274,18,0,0
160,14/09/2026 12:08,45,event-state,769,73409,431,37,6,275,18,0,0
161,14/09/2026 12:08,45,event-state,768,73409,431,37,6,273,18,0,0
162,14/09/2026 12:08,45,event-state,769,73409,429,37,6,277,18,0,0
163,14/09/2026 12:08,45,event-state,763,73409,428,38,6,273,18,0,0
164,14/09/2026 12:08,45,event-state,766,73409,429,38,6,273,18,0,0
165,14/09/2026 12:08,45,event-state,765,73409,428,38,6,273,18,0,0
166,14/09/2026 12:08,45,event-state,771,73409,426,38,6,281,18,0,0
167,14/09/2026 12:08,45,event-state,772,73409,426,38,6,282,18,0,0
168,14/09/2026 12:08,45,event-state,788,73409,428,38,6,296,18,0,0
169,14/09/2026 12:08,45,event-state,764,73409,430,37,6,272,18,0,0
170,14/09/2026 12:08,45,event-state,805,73409,445,47,9,284,18,0,0
171,14/09/2026 12:08,45,event-state,782,73409,427,37,6,290,19,0,0
172,14/09/2026 12:08,45,event-state,781,73409,441,38,6,276,18,0,0
173,14/09/2026 12:08,45,event-state,771,73409,433,38,6,274,18,0,0
174,14/09/2026 12:09,45,event-state,768,73409,430,38,6,274,18,0,0
175,14/09/2026 12:09,45,event-state,776,73409,438,38,6,274,18,0,0
176,14/09/2026 12:09,45,event-state,837,73409,450,49,6,310,19,0,0
177,14/09/2026 12:09,45,event-state,775,73409,428,38,6,283,18,0,0
178,14/09/2026 12:09,45,event-state,769,73409,432,37,6,274,18,0,0
179,14/09/2026 12:09,45,event-state,775,73409,438,37,6,274,18,0,0
180,14/09/2026 12:09,45,event-state,826,73409,462,48,7,289,18,0,0
181,14/09/2026 12:09,45,event-state,763,73409,427,36,6,275,18,0,0
182,14/09/2026 12:09,45,event-state,764,73409,425,40,6,273,18,0,0
183,14/09/2026 12:09,45,event-state,785,73409,433,38,6,287,19,0,0
184,14/09/2026 12:09,45,event-state,839,73409,442,48,7,319,22,0,0
185,14/09/2026 12:09,45,event-state,815,73409,437,48,7,302,19,0,0
186,14/09/2026 12:09,45,event-state,809,73409,434,49,7,299,18,0,0
187,14/09/2026 12:09,45,event-state,772,73409,431,38,6,277,18,0,0
188,14/09/2026 12:09,45,event-state,765,73409,429,38,6,272,18,0,0
189,14/09/2026 12:09,45,event-state,763,73409,427,38,6,272,18,0,0
190,14/09/2026 12:09,45,event-state,815,73409,454,45,9,287,19,0,0
191,14/09/2026 12:09,45,event-state,770,73409,431,38,6,275,18,0,0
192,14/09/2026 12:09,45,event-state,765,73409,428,36,6,274,18,0,0
193,14/09/2026 12:09,45,event-state,766,73409,430,38,6,272,18,0,0
194,14/09/2026 12:09,45,event-state,767,73409,427,38,6,275,18,0,0
195,14/09/2026 12:09,45,event-state,769,73409,431,37,6,275,18,0,0
196,14/09/2026 12:09,45,event-state,772,73409,430,39,6,277,18,0,0
197,14/09/2026 12:09,45,event-state,763,73409,429,37,6,272,18,0,0
198,14/09/2026 12:09,45,event-state,797,73409,432,41,7,297,18,0,0
199,14/09/2026 12:09,45,event-state,765,73409,428,38,6,274,18,0,0
200,14/09/2026 12:09,45,event-state,796,73409,428,38,6,303,19,0,0
1,14/09/2026 12:09,54,event-state,869,73425,503,51,7,288,17,0,0
2,14/09/2026 12:09,54,event-state,782,73425,433,43,7,279,18,0,0
3,14/09/2026 12:09,54,event-state,807,73425,426,42,7,309,22,0,0
4,14/09/2026 12:09,54,event-state,781,73425,430,43,7,280,18,0,0
5,14/09/2026 12:09,54,event-state,780,73425,435,42,7,277,18,0,0
6,14/09/2026 12:09,54,event-state,777,73425,428,43,6,280,18,0,0
7,14/09/2026 12:09,54,event-state,770,73425,427,41,7,275,18,0,0
8,14/09/2026 12:09,54,event-state,776,73425,429,43,7,277,18,0,0
9,14/09/2026 12:09,54,event-state,777,73425,430,42,7,279,18,0,0
10,14/09/2026 12:09,54,event-state,775,73426,430,40,6,278,18,0,0
11,14/09/2026 12:09,54,event-state,779,73425,433,41,6,278,17,0,0
12,14/09/2026 12:09,54,event-state,797,73425,449,48,7,274,17,0,0
13,14/09/2026 12:09,54,event-state,771,73425,428,42,6,276,18,0,0
14,14/09/2026 12:09,54,event-state,778,73425,432,42,6,278,18,0,0
15,14/09/2026 12:09,54,event-state,778,73425,431,42,7,279,18,0,0
16,14/09/2026 12:09,54,event-state,785,73425,438,43,7,278,18,0,0
17,14/09/2026 12:09,54,event-state,770,73425,427,40,7,276,17,0,0
18,14/09/2026 12:09,54,event-state,775,73425,431,42,6,276,17,0,0
19,14/09/2026 12:09,54,event-state,774,73425,428,42,7,278,17,0,0
20,14/09/2026 12:09,54,event-state,786,73425,428,40,7,291,18,0,0
21,14/09/2026 12:09,54,event-state,770,73425,427,42,7,275,17,0,0
22,14/09/2026 12:09,54,event-state,765,73425,427,42,7,270,18,0,0
23,14/09/2026 12:09,54,event-state,771,73425,428,42,6,275,17,0,0
24,14/09/2026 12:09,54,event-state,784,73425,435,42,7,280,18,0,0
25,14/09/2026 12:09,54,event-state,783,73425,430,51,7,275,17,0,0
26,14/09/2026 12:09,54,event-state,773,73425,432,40,7,275,18,0,0
27,14/09/2026 12:09,54,event-state,770,73425,428,40,7,275,17,0,0
28,14/09/2026 12:09,54,event-state,826,73425,439,46,7,310,22,0,0
29,14/09/2026 12:09,54,event-state,776,73425,430,41,7,278,18,0,0
30,14/09/2026 12:09,54,event-state,773,73425,430,40,7,277,18,0,0
31,14/09/2026 12:09,54,event-state,773,73425,430,39,7,277,19,0,0
32,14/09/2026 12:09,54,event-state,820,73425,435,48,11,307,18,0,0
33,14/09/2026 12:09,54,event-state,805,73425,428,52,10,296,17,0,0
34,14/09/2026 12:09,54,event-state,787,73425,433,43,6,285,18,0,0
35,14/09/2026 12:09,54,event-state,774,73425,429,42,7,276,17,0,0
36,14/09/2026 12:09,54,event-state,781,73425,429,41,7,284,18,0,0
37,14/09/2026 12:09,54,event-state,768,73425,426,41,7,276,17,0,0
38,14/09/2026 12:09,54,event-state,812,73425,432,51,10,300,18,0,0
39,14/09/2026 12:09,54,event-state,810,73425,433,47,8,303,18,0,0
40,14/09/2026 12:10,54,event-state,774,73425,431,40,7,277,18,0,0
41,14/09/2026 12:10,54,event-state,808,73425,438,43,7,299,18,0,0
42,14/09/2026 12:10,54,event-state,843,73425,459,56,8,299,18,0,0
43,14/09/2026 12:10,54,event-state,785,73426,438,41,6,279,18,0,0
44,14/09/2026 12:10,54,event-state,785,73425,434,42,6,283,18,0,0
45,14/09/2026 12:10,54,event-state,783,73425,436,43,6,278,18,0,0
46,14/09/2026 12:10,54,event-state,771,73425,426,42,7,277,17,0,0
47,14/09/2026 12:10,54,event-state,773,73425,429,40,7,278,18,0,0
48,14/09/2026 12:10,54,event-state,780,73425,432,42,7,279,18,0,0
49,14/09/2026 12:10,54,event-state,772,73425,428,41,7,276,17,0,0
50,14/09/2026 12:10,54,event-state,775,73425,429,41,7,277,18,0,0
51,14/09/2026 12:10,54,event-state,793,73425,433,43,7,290,17,0,0
52,14/09/2026 12:10,54,event-state,770,73425,427,42,7,276,17,0,0
53,14/09/2026 12:10,54,event-state,768,73425,425,41,7,277,17,0,0
54,14/09/2026 12:10,54,event-state,811,73425,446,55,10,281,17,0,0
55,14/09/2026 12:10,54,event-state,800,73425,451,42,6,281,18,0,0
56,14/09/2026 12:10,54,event-state,832,73425,454,53,10,296,17,0,0
57,14/09/2026 12:10,54,event-state,789,73425,433,41,6,289,18,0,0
58,14/09/2026 12:10,54,event-state,783,73425,441,41,7,275,18,0,0
59,14/09/2026 12:10,54,event-state,805,73425,449,44,8,284,18,0,0
60,14/09/2026 12:10,54,event-state,772,73425,428,41,7,277,18,0,0
61,14/09/2026 12:10,54,event-state,775,73425,431,41,7,277,18,0,0
62,14/09/2026 12:10,54,event-state,782,73425,437,43,7,276,18,0,0
63,14/09/2026 12:10,54,event-state,769,73425,426,41,6,276,17,0,0
64,14/09/2026 12:10,54,event-state,816,73425,446,49,9,292,18,0,0
65,14/09/2026 12:10,54,event-state,812,73425,450,52,10,280,18,0,0
66,14/09/2026 12:10,54,event-state,777,73425,432,40,7,278,18,0,0
67,14/09/2026 12:10,54,event-state,777,73425,427,43,6,281,17,0,0
68,14/09/2026 12:10,54,event-state,800,73425,434,43,7,296,18,0,0
69,14/09/2026 12:10,54,event-state,770,73425,427,43,6,273,18,0,0
70,14/09/2026 12:10,54,event-state,773,73425,427,42,6,277,17,0,0
71,14/09/2026 12:10,54,event-state,773,73425,429,40,7,278,17,0,0
72,14/09/2026 12:10,54,event-state,774,73425,429,41,7,277,18,0,0
73,14/09/2026 12:10,54,event-state,800,73425,431,43,6,298,18,0,0
74,14/09/2026 12:10,54,event-state,772,73425,428,42,6,276,18,0,0
75,14/09/2026 12:10,54,event-state,809,73425,433,42,7,306,19,0,0
76,14/09/2026 12:10,54,event-state,774,73425,431,40,6,278,18,0,0
77,14/09/2026 12:10,54,event-state,773,73425,429,41,6,277,17,0,0
78,14/09/2026 12:10,54,event-state,794,73425,434,54,9,277,17,0,0
79,14/09/2026 12:10,54,event-state,767,73425,424,42,7,275,18,0,0
80,14/09/2026 12:10,54,event-state,775,73425,431,41,7,276,18,0,0
81,14/09/2026 12:10,54,event-state,787,73425,430,46,10,282,18,0,0
82,14/09/2026 12:10,54,event-state,791,73425,437,41,7,281,22,0,0
83,14/09/2026 12:10,54,event-state,773,73425,429,42,6,277,18,0,0
84,14/09/2026 12:10,54,event-state,770,73425,426,41,6,277,17,0,0
85,14/09/2026 12:10,54,event-state,775,73425,431,40,7,277,18,0,0
86,14/09/2026 12:10,54,event-state,772,73425,427,40,7,278,18,0,0
87,14/09/2026 12:10,54,event-state,776,73425,427,43,6,280,18,0,0
88,14/09/2026 12:10,54,event-state,785,73425,436,42,7,282,18,0,0
89,14/09/2026 12:10,54,event-state,800,73425,430,43,7,296,22,0,0
90,14/09/2026 12:10,54,event-state,778,73425,433,41,7,277,18,0,0
91,14/09/2026 12:10,54,event-state,774,73425,428,41,7,278,18,0,0
92,14/09/2026 12:10,54,event-state,832,73425,439,46,7,319,19,0,0
93,14/09/2026 12:10,54,event-state,788,73425,436,42,7,282,18,0,0
94,14/09/2026 12:10,54,event-state,807,73425,442,42,6,296,19,0,0
95,14/09/2026 12:10,54,event-state,770,73425,424,42,6,279,18,0,0
96,14/09/2026 12:10,54,event-state,774,73425,430,40,7,277,18,0,0
97,14/09/2026 12:10,54,event-state,794,73425,448,41,6,279,18,0,0
98,14/09/2026 12:10,54,event-state,778,73425,432,42,7,278,18,0,0
99,14/09/2026 12:10,54,event-state,786,73425,434,44,7,281,18,0,0
100,14/09/2026 12:10,54,event-state,782,73425,434,41,7,280,18,0,0
101,14/09/2026 12:10,54,event-state,774,73425,430,40,7,277,17,0,0
102,14/09/2026 12:10,54,event-state,774,73425,431,40,6,277,17,0,0
103,14/09/2026 12:10,54,event-state,774,73425,428,41,7,278,17,0,0
104,14/09/2026 12:10,54,event-state,772,73425,428,41,7,277,17,0,0
105,14/09/2026 12:10,54,event-state,795,73425,434,55,9,277,17,0,0
106,14/09/2026 12:11,54,event-state,795,73425,428,40,7,301,18,0,0
107,14/09/2026 12:11,54,event-state,773,73425,427,42,7,277,17,0,0
108,14/09/2026 12:11,54,event-state,785,73425,430,41,7,288,17,0,0
109,14/09/2026 12:11,54,event-state,779,73425,431,41,7,280,17,0,0
110,14/09/2026 12:11,54,event-state,790,73425,439,43,7,282,18,0,0
111,14/09/2026 12:11,54,event-state,781,73425,429,41,7,285,18,0,0
112,14/09/2026 12:11,54,event-state,770,73425,428,39,6,277,17,0,0
113,14/09/2026 12:11,54,event-state,799,73425,429,41,7,302,18,0,0
114,14/09/2026 12:11,54,event-state,783,73425,433,42,7,280,18,0,0
115,14/09/2026 12:11,54,event-state,771,73426,427,40,7,277,18,0,0
116,14/09/2026 12:11,54,event-state,773,73425,429,40,7,277,18,0,0
117,14/09/2026 12:11,54,event-state,784,73425,436,41,6,282,18,0,0
118,14/09/2026 12:11,54,event-state,848,73425,456,55,9,308,18,0,0
119,14/09/2026 12:11,54,event-state,777,73425,437,40,7,273,17,0,0
120,14/09/2026 12:11,54,event-state,833,73425,446,44,8,308,25,0,0
121,14/09/2026 12:11,54,event-state,775,73425,429,42,7,277,18,0,0
122,14/09/2026 12:11,54,event-state,773,73425,427,43,7,277,17,0,0
123,14/09/2026 12:11,54,event-state,778,73425,433,41,7,278,18,0,0
124,14/09/2026 12:11,54,event-state,770,73425,428,41,7,275,18,0,0
125,14/09/2026 12:11,54,event-state,771,73425,426,41,7,277,18,0,0
126,14/09/2026 12:11,54,event-state,841,73425,453,51,10,306,18,0,0
127,14/09/2026 12:11,54,event-state,825,73425,446,52,7,301,18,0,0
128,14/09/2026 12:11,54,event-state,773,73425,429,42,7,276,17,0,0
129,14/09/2026 12:11,54,event-state,779,73425,433,43,7,277,18,0,0
130,14/09/2026 12:11,54,event-state,776,73425,431,43,7,276,17,0,0
131,14/09/2026 12:11,54,event-state,769,73425,425,42,7,276,17,0,0
132,14/09/2026 12:11,54,event-state,790,73425,431,43,6,290,18,0,0
133,14/09/2026 12:11,54,event-state,825,73425,449,47,10,298,18,0,0
134,14/09/2026 12:11,54,event-state,782,73425,432,41,7,282,18,0,0
135,14/09/2026 12:11,54,event-state,809,73425,432,42,6,308,18,0,0
136,14/09/2026 12:11,54,event-state,771,73425,426,40,7,278,18,0,0
137,14/09/2026 12:11,54,event-state,817,73425,431,41,7,317,19,0,0
138,14/09/2026 12:11,54,event-state,770,73425,426,41,7,277,17,0,0
139,14/09/2026 12:11,54,event-state,768,73425,427,40,7,275,18,0,0
140,14/09/2026 12:11,54,event-state,786,73425,438,40,7,281,18,0,0
141,14/09/2026 12:11,54,event-state,804,73425,427,50,10,296,18,0,0
142,14/09/2026 12:11,54,event-state,805,73425,430,42,7,307,18,0,0
143,14/09/2026 12:11,54,event-state,773,73425,427,41,7,279,17,0,0
144,14/09/2026 12:11,54,event-state,806,73425,442,57,8,280,18,0,0
145,14/09/2026 12:11,54,event-state,790,73425,433,40,7,291,18,0,0
146,14/09/2026 12:11,54,event-state,824,73425,444,46,8,305,18,0,0
147,14/09/2026 12:11,54,event-state,776,73425,430,42,7,277,17,0,0
148,14/09/2026 12:11,54,event-state,779,73425,436,39,7,278,18,0,0
149,14/09/2026 12:11,54,event-state,769,73425,427,40,6,276,17,0,0
150,14/09/2026 12:11,54,event-state,769,73425,428,40,6,275,18,0,0
151,14/09/2026 12:11,54,event-state,783,73425,428,40,7,289,18,0,0
152,14/09/2026 12:11,54,event-state,775,73425,430,40,7,278,17,0,0
153,14/09/2026 12:11,54,event-state,782,73425,438,41,7,277,18,0,0
154,14/09/2026 12:11,54,event-state,836,73425,450,52,8,305,18,0,0
155,14/09/2026 12:11,54,event-state,779,73425,432,41,7,280,18,0,0
156,14/09/2026 12:11,54,event-state,770,73425,425,40,7,278,18,0,0
157,14/09/2026 12:11,54,event-state,773,73425,427,42,6,278,18,0,0
158,14/09/2026 12:11,54,event-state,776,73425,427,42,9,279,18,0,0
159,14/09/2026 12:11,54,event-state,780,73425,438,40,6,276,18,0,0
160,14/09/2026 12:11,54,event-state,784,73425,429,43,6,286,18,0,0
161,14/09/2026 12:11,54,event-state,777,73425,430,41,7,279,18,0,0
162,14/09/2026 12:11,54,event-state,771,73425,426,42,6,277,17,0,0
163,14/09/2026 12:11,54,event-state,775,73425,429,45,6,275,18,0,0
164,14/09/2026 12:11,54,event-state,773,73425,427,41,6,279,18,0,0
165,14/09/2026 12:11,54,event-state,776,73425,432,41,7,277,18,0,0
166,14/09/2026 12:11,54,event-state,775,73425,428,42,6,279,18,0,0
167,14/09/2026 12:11,54,event-state,770,73425,428,41,6,276,17,0,0
168,14/09/2026 12:11,54,event-state,773,73425,429,41,7,276,18,0,0
169,14/09/2026 12:11,54,event-state,830,73425,429,48,8,325,18,0,0
170,14/09/2026 12:11,54,event-state,800,73425,442,40,7,291,18,0,0
171,14/09/2026 12:11,54,event-state,768,73425,426,39,7,276,17,0,0
172,14/09/2026 12:12,54,event-state,781,73425,427,42,8,285,18,0,0
173,14/09/2026 12:12,54,event-state,778,73425,430,43,7,279,18,0,0
174,14/09/2026 12:12,54,event-state,799,73425,442,49,7,281,18,0,0
175,14/09/2026 12:12,54,event-state,769,73425,431,40,6,271,18,0,0
176,14/09/2026 12:12,54,event-state,783,73425,432,43,7,281,18,0,0
177,14/09/2026 12:12,54,event-state,779,73425,438,41,7,274,18,0,0
178,14/09/2026 12:12,54,event-state,780,73425,432,42,7,280,18,0,0
179,14/09/2026 12:12,54,event-state,786,73425,439,41,7,278,18,0,0
180,14/09/2026 12:12,54,event-state,774,73425,429,42,7,277,17,0,0
181,14/09/2026 12:12,54,event-state,810,73425,431,41,7,309,19,0,0
182,14/09/2026 12:12,54,event-state,836,73425,448,52,9,308,18,0,0
183,14/09/2026 12:12,54,event-state,785,73425,436,42,6,280,18,0,0
184,14/09/2026 12:12,54,event-state,782,73425,434,42,6,281,17,0,0
185,14/09/2026 12:12,54,event-state,835,73425,455,44,10,304,21,0,0
186,14/09/2026 12:12,54,event-state,784,73425,436,43,7,279,18,0,0
187,14/09/2026 12:12,54,event-state,775,73425,425,43,7,281,17,0,0
188,14/09/2026 12:12,54,event-state,801,73425,430,42,7,303,18,0,0
189,14/09/2026 12:12,54,event-state,773,73425,429,42,7,276,18,0,0
190,14/09/2026 12:12,54,event-state,773,73425,428,42,7,276,18,0,0
191,14/09/2026 12:12,54,event-state,814,73425,440,48,8,298,18,0,0
